zcta,pop_estimate,black,blackz,poverty,povertyz,boro,arrests,pop_estimate_2010,blackz_2010,povertyz_2010,weighted_median_non_home_dwell_time,weighted_median_non_home_dwell_timez,complaintsSD,complaintsSD_rate,complaintsSD_rate_2010,complaintsSD_ratez,complaintsSD_ratez_2010,summons,sqf,sqfrate,sqfratez
10012,23411,2.78,-0.7630105339073485,12.53,-0.26676772067919347,Manhattan,12,24090,-0.7853575364475779,-0.7943834740578968,130.8151885,2.6511186127140203,203,867.1137499466063,0.008426733084267331,0.9086181186345427,0.7002157968733984,1,1679,6969.69696969697,-0.12430535700315584
10013,28709,4.39,-0.6981600888117805,9.12,-0.6818459428707863,Manhattan,37,27700,-0.7154787875628537,-0.48000919821921706,100.9447266,1.8781019483828019,166,578.2158904873037,0.005992779783393502,0.07704614614617256,0.05444446635721678,0,1600,5776.173285198556,-0.3205637171512271
10014,30738,1.09,-0.8310833613679137,5.88,-1.0762311158622118,Manhattan,47,31959,-0.8158658863692235,-1.1551910780542736,152.5484424,3.213552748854427,287,933.6977031687163,0.008980255952939704,1.1002752995517429,0.8470753110823858,0,1857,5810.5697925467,-0.3149076901995669
10016,51057,3.78,-0.7227307543448839,9.96,-0.5795979350581943,Manhattan,17,54183,-0.7302435310260934,-0.7568616752620907,140.2003411,2.893996656628415,299,585.619993340776,0.005518336009449458,0.09835833041050795,-0.07143395006308494,0,1504,2775.778380672905,-0.813936903965113
10017,15801,2.34,-0.780733636914833,5.53,-1.1188344524507914,Manhattan,4,16575,-0.7687408414902995,-1.1058089988399473,5.88736835,-0.5818841824159522,104,658.186190747421,0.006274509803921568,0.30723497638622876,0.1291924782181853,0,509,3070.889894419306,-0.7654099224724715
10018,9687,4.81,-0.6812425813955455,16.33,0.1957827908539597,Manhattan,23,5229,-0.6427086368780713,-0.30195563450058743,74.56782601,1.1954950379929115,115,1187.1580468669351,0.02199273283610633,1.8298428995027542,4.299518095065432,0,967,18493.019697838976,1.7705447003985788
10019,43703,5.84,-0.6397544084462069,11.96,-0.33615029740916624,Manhattan,20,42870,-0.663941406211707,-0.6493312097689945,53.56509248,0.6519660135824107,354,810.01304258288906,0.008257522743177047,0.7442577874718378,0.6553212678519338,1,1791,4177.746675997201,-0.5834027284028022
10021,46215,0.91,-0.8383337216891573,5.48,-1.1249206433920171,Manhattan,5,43631,-0.8017798126114208,-1.0546366979073352,94.31175026,1.7064473799968107,170,367.84593746619066,0.0038963122550480164,-0.5284888242875436,-0.5017858543632279,0,746,1709.7934954504824,-0.9892232834761352
10022,31125,1.44,-0.8169854385210511,4.08,-1.2953339897463367,Manhattan,4,31924,-0.8144921162451844,-1.3046772006097604,61.99242844,0.8700567533509083,161,517.2690763052209,0.005043227665706052,-0.09838493036346957,-0.19748868873385914,1,1551,4858.41373261496,-0.4714765034994762
10023,62435,4.18,-0.7066188425198981,8.15,-0.7999180471305647,Manhattan,5,60998,-0.7700900922973366,-1.0125595463940633,87.09566476,1.5197025495548393,236,377.99311283735085,0.0038689793107970754,-0.4992809005792347,-0.5090377731940114,0,3041,4985.409357683859,-0.4505938403016564
10024,59001,3.88,-0.7187027763886376,6.92,-0.949638344284717,Manhattan,17,59283,-0.6418382038984752,-1.1039337113148855,62.25009213,0.8767248231929442,333,564.397213606549,0.005617124639441324,0.03727006607269813,-0.04522356015674839,0,2340,3947.1686655533626,-0.6213180733629907
10025,92805,12.65,-0.3654491096258229,15.42,0.08501411572365214,Manhattan,38,94600,-0.27446518504509515,-0.1322493499833971,78.30995694,1.2923375166490343,429,462.25957653143684,0.004534883720930232,-0.25672586898481725,-0.33236142662076507,0,4350,4598.30866807611,-0.5142471615899825
10026,39363,53.41,1.2763547053402342,21.48,0.8226604578002071,Manhattan,30,34003,1.356267582342797,1.0175315017932884,6.777386209,-0.5588514406102625,336,853.5934761070041,0.009881481045790078,0.8697009705240537,1.086186442382897,15,5420,15939.770020292326,1.350698323429121
10027,64548,39.48,0.7152573760351023,27.88,1.6016928982770968,Manhattan,84,59707,0.7424483723480594,1.1652086960294619,70.08290122,1.079429822377943,539,835.0374914792094,0.009027417220761384,0.8162888865187278,0.8595880386926905,4,10222,17120.270655032073,1.5448152242806916
10028,47793,1.26,-0.8242357988422947,5.35,-1.140744739839204,Manhattan,4,45141,-0.8328393996646775,-1.27625468637668,157.9726013,3.353924371955458,421,880.8821375515244,0.009326333045346802,0.9482494445987941,0.9388957516572594,0,891,1973.8153784807603,-0.9458085590934311
10029,79597,31.03,0.3748932387322766,28.7,1.7015064297131983,Manhattan,88,76003,0.30821519746947007,1.155909152379952,25.79309294,-0.06674461493381335,418,525.1454200535196,0.005499782903306449,-0.07571343421937342,-0.07635642085777017,1,17500,23025.406891833216,2.5158326991225035
10030,29882,63.05,1.664651780322393,27.69,1.5785653727004394,Manhattan,45,26999,1.8631574553932102,1.2338207672763921,6.039302181,-0.577952291987479,239,799.8125962117664,0.008852179710359643,0.7148965269731554,0.8130943938853524,0,5840,21630.43075669469,2.286448286995787
10031,60254,29.84,0.32696030105294366,19.3,0.5573025327627666,Manhattan,38,56438,0.4470801051615347,0.9058460048447047,8.152210038,-0.5232724216485016,423,702.028081123245,0.007494950210850845,0.43343074441883556,0.45299714000667524,5,6721,11908.643112796342,0.6878356029910171
10032,64264,19.25,-0.09960256451355652,19.42,0.5719093910217085,Manhattan,39,57331,-0.028670508333704745,0.9817194863313526,13.66458429,-0.38061787646296724,354,550.8527324785261,0.00617466989935637,-0.001716760998438939,0.10270316637044777,5,5591,9752.141075508887,0.3332288540919564
