"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"8710000US3612018","ZCTA5 12018, New York","7930"
"8710000US3612019","ZCTA5 12019, New York","14740"
"8710000US3612020","ZCTA5 12020, New York","31192"
"8710000US3612022","ZCTA5 12022, New York","929"
"8710000US3612023","ZCTA5 12023, New York","2196"
"8710000US3612024","ZCTA5 12024, New York","31"
"8710000US3612025","ZCTA5 12025, New York","5505"
"8710000US3612027","ZCTA5 12027, New York","3882"
"8710000US3612028","ZCTA5 12028, New York","1172"
"8710000US3612029","ZCTA5 12029, New York","1113"
"8710000US3612031","ZCTA5 12031, New York","175"
"8710000US3612032","ZCTA5 12032, New York","836"
"8710000US3612033","ZCTA5 12033, New York","7851"
"8710000US3612035","ZCTA5 12035, New York","802"
"8710000US3612036","ZCTA5 12036, New York","228"
"8710000US3612037","ZCTA5 12037, New York","4015"
"8710000US3612040","ZCTA5 12040, New York","113"
"8710000US3612041","ZCTA5 12041, New York","481"
"8710000US3612042","ZCTA5 12042, New York","271"
"8710000US3612043","ZCTA5 12043, New York","8509"
"8710000US3612045","ZCTA5 12045, New York","584"
"8710000US3612046","ZCTA5 12046, New York","817"
"8710000US3612047","ZCTA5 12047, New York","19664"
"8710000US3612051","ZCTA5 12051, New York","7070"
"8710000US3612052","ZCTA5 12052, New York","1568"
"8710000US3612053","ZCTA5 12053, New York","4587"
"8710000US3612054","ZCTA5 12054, New York","16918"
"8710000US3612056","ZCTA5 12056, New York","2310"
"8710000US3612057","ZCTA5 12057, New York","1835"
"8710000US3612058","ZCTA5 12058, New York","1445"
"8710000US3612059","ZCTA5 12059, New York","1632"
"8710000US3612060","ZCTA5 12060, New York","1507"
"8710000US3612061","ZCTA5 12061, New York","9050"
"8710000US3612062","ZCTA5 12062, New York","1776"
"8710000US3612063","ZCTA5 12063, New York","444"
"8710000US3612064","ZCTA5 12064, New York","563"
"8710000US3612065","ZCTA5 12065, New York","41776"
"8710000US3612066","ZCTA5 12066, New York","2143"
"8710000US3612067","ZCTA5 12067, New York","1506"
"8710000US3612068","ZCTA5 12068, New York","3201"
"8710000US3612069","ZCTA5 12069, New York","256"
"8710000US3612070","ZCTA5 12070, New York","1410"
"8710000US3612071","ZCTA5 12071, New York","270"
"8710000US3612072","ZCTA5 12072, New York","2890"
"8710000US3612074","ZCTA5 12074, New York","2963"
"8710000US3612075","ZCTA5 12075, New York","3418"
"8710000US3612076","ZCTA5 12076, New York","1500"
"8710000US3612077","ZCTA5 12077, New York","6246"
"8710000US3612078","ZCTA5 12078, New York","23773"
"8710000US3612083","ZCTA5 12083, New York","3795"
"8710000US3612084","ZCTA5 12084, New York","4271"
"8710000US3612085","ZCTA5 12085, New York","479"
"8710000US3612086","ZCTA5 12086, New York","1865"
"8710000US3612087","ZCTA5 12087, New York","1073"
"8710000US3612089","ZCTA5 12089, New York","69"
"8710000US3612090","ZCTA5 12090, New York","6262"
"8710000US3612092","ZCTA5 12092, New York","1304"
"8710000US3612093","ZCTA5 12093, New York","1666"
"8710000US3612094","ZCTA5 12094, New York","2268"
"8710000US3612095","ZCTA5 12095, New York","12606"
"8710000US3612106","ZCTA5 12106, New York","2193"
"8710000US3612108","ZCTA5 12108, New York","416"
"8710000US3612110","ZCTA5 12110, New York","21908"
"8710000US3612115","ZCTA5 12115, New York","189"
"8710000US3612116","ZCTA5 12116, New York","1920"
"8710000US3612117","ZCTA5 12117, New York","3256"
"8710000US3612118","ZCTA5 12118, New York","13897"
"8710000US3612120","ZCTA5 12120, New York","613"
"8710000US3612121","ZCTA5 12121, New York","1916"
"8710000US3612122","ZCTA5 12122, New York","4582"
"8710000US3612123","ZCTA5 12123, New York","5124"
"8710000US3612124","ZCTA5 12124, New York","606"
"8710000US3612125","ZCTA5 12125, New York","1373"
"8710000US3612130","ZCTA5 12130, New York","987"
"8710000US3612131","ZCTA5 12131, New York","115"
"8710000US3612132","ZCTA5 12132, New York","338"
"8710000US3612134","ZCTA5 12134, New York","3516"
"8710000US3612136","ZCTA5 12136, New York","804"
"8710000US3612137","ZCTA5 12137, New York","1679"
"8710000US3612138","ZCTA5 12138, New York","3168"
"8710000US3612139","ZCTA5 12139, New York","295"
"8710000US3612140","ZCTA5 12140, New York","1702"
"8710000US3612143","ZCTA5 12143, New York","5137"
"8710000US3612144","ZCTA5 12144, New York","20555"
"8710000US3612147","ZCTA5 12147, New York","499"
"8710000US3612148","ZCTA5 12148, New York","4569"
"8710000US3612149","ZCTA5 12149, New York","2474"
"8710000US3612150","ZCTA5 12150, New York","914"
"8710000US3612151","ZCTA5 12151, New York","708"
"8710000US3612153","ZCTA5 12153, New York","814"
"8710000US3612154","ZCTA5 12154, New York","2818"
"8710000US3612155","ZCTA5 12155, New York","1977"
"8710000US3612156","ZCTA5 12156, New York","848"
"8710000US3612157","ZCTA5 12157, New York","4061"
"8710000US3612158","ZCTA5 12158, New York","6309"
"8710000US3612159","ZCTA5 12159, New York","7896"
"8710000US3612160","ZCTA5 12160, New York","944"
"8710000US3612161","ZCTA5 12161, New York","160"
"8710000US3612164","ZCTA5 12164, New York","365"
"8710000US3612165","ZCTA5 12165, New York","175"
"8710000US3612166","ZCTA5 12166, New York","1363"
"8710000US3612167","ZCTA5 12167, New York","2438"
"8710000US3612168","ZCTA5 12168, New York","1952"
"8710000US3612169","ZCTA5 12169, New York","306"
"8710000US3612170","ZCTA5 12170, New York","4945"
"8710000US3612172","ZCTA5 12172, New York","405"
"8710000US3612173","ZCTA5 12173, New York","1753"
"8710000US3612174","ZCTA5 12174, New York","345"
"8710000US3612175","ZCTA5 12175, New York","797"
"8710000US3612176","ZCTA5 12176, New York","198"
"8710000US3612177","ZCTA5 12177, New York","518"
"8710000US3612180","ZCTA5 12180, New York","53606"
"8710000US3612182","ZCTA5 12182, New York","14733"
"8710000US3612183","ZCTA5 12183, New York","2620"
"8710000US3612184","ZCTA5 12184, New York","7148"
"8710000US3612185","ZCTA5 12185, New York","2037"
"8710000US3612186","ZCTA5 12186, New York","6277"
"8710000US3612187","ZCTA5 12187, New York","697"
"8710000US3612188","ZCTA5 12188, New York","10980"
"8710000US3612189","ZCTA5 12189, New York","17568"
"8710000US3612190","ZCTA5 12190, New York","674"
"8710000US3612192","ZCTA5 12192, New York","1722"
"8710000US3612193","ZCTA5 12193, New York","2016"
"8710000US3612194","ZCTA5 12194, New York","207"
"8710000US3612195","ZCTA5 12195, New York","154"
"8710000US3612196","ZCTA5 12196, New York","3031"
"8710000US3612197","ZCTA5 12197, New York","2233"
"8710000US3612198","ZCTA5 12198, New York","7903"
"8710000US3612202","ZCTA5 12202, New York","9628"
"8710000US3612203","ZCTA5 12203, New York","29952"
"8710000US3612204","ZCTA5 12204, New York","7349"
"8710000US3612205","ZCTA5 12205, New York","26977"
"8710000US3612206","ZCTA5 12206, New York","16395"
"8710000US3612207","ZCTA5 12207, New York","1948"
"8710000US3612208","ZCTA5 12208, New York","20702"
"8710000US3612209","ZCTA5 12209, New York","10121"
"8710000US3612210","ZCTA5 12210, New York","10158"
"8710000US3612211","ZCTA5 12211, New York","11303"
"8710000US3612222","ZCTA5 12222, New York","6489"
"8710000US3612302","ZCTA5 12302, New York","27582"
"8710000US3612303","ZCTA5 12303, New York","29857"
"8710000US3612304","ZCTA5 12304, New York","21482"
"8710000US3612305","ZCTA5 12305, New York","5716"
"8710000US3612306","ZCTA5 12306, New York","25636"
"8710000US3612307","ZCTA5 12307, New York","7692"
"8710000US3612308","ZCTA5 12308, New York","15335"
"8710000US3612309","ZCTA5 12309, New York","29343"
"8710000US3612401","ZCTA5 12401, New York","35040"
"8710000US3612404","ZCTA5 12404, New York","3385"
"8710000US3612405","ZCTA5 12405, New York","780"
"8710000US3612406","ZCTA5 12406, New York","823"
"8710000US3612407","ZCTA5 12407, New York","173"
"8710000US3612409","ZCTA5 12409, New York","804"
"8710000US3612410","ZCTA5 12410, New York","397"
"8710000US3612411","ZCTA5 12411, New York","497"
"8710000US3612412","ZCTA5 12412, New York","673"
"8710000US3612413","ZCTA5 12413, New York","2948"
"8710000US3612414","ZCTA5 12414, New York","10510"
"8710000US3612416","ZCTA5 12416, New York","277"
"8710000US3612417","ZCTA5 12417, New York","581"
"8710000US3612418","ZCTA5 12418, New York","537"
"8710000US3612419","ZCTA5 12419, New York","722"
"8710000US3612420","ZCTA5 12420, New York","363"
"8710000US3612421","ZCTA5 12421, New York","470"
"8710000US3612422","ZCTA5 12422, New York","339"
"8710000US3612423","ZCTA5 12423, New York","1097"
"8710000US3612424","ZCTA5 12424, New York","250"
"8710000US3612427","ZCTA5 12427, New York","576"
"8710000US3612428","ZCTA5 12428, New York","6602"
"8710000US3612429","ZCTA5 12429, New York","281"
"8710000US3612430","ZCTA5 12430, New York","1194"
"8710000US3612431","ZCTA5 12431, New York","1381"
"8710000US3612432","ZCTA5 12432, New York","492"
"8710000US3612433","ZCTA5 12433, New York","483"
"8710000US3612434","ZCTA5 12434, New York","751"
"8710000US3612435","ZCTA5 12435, New York","326"
"8710000US3612436","ZCTA5 12436, New York","417"
"8710000US3612438","ZCTA5 12438, New York","59"
"8710000US3612439","ZCTA5 12439, New York","305"
"8710000US3612440","ZCTA5 12440, New York","1980"
"8710000US3612441","ZCTA5 12441, New York","114"
"8710000US3612442","ZCTA5 12442, New York","953"
"8710000US3612443","ZCTA5 12443, New York","3825"
"8710000US3612444","ZCTA5 12444, New York","497"
"8710000US3612446","ZCTA5 12446, New York","5061"
"8710000US3612448","ZCTA5 12448, New York","388"
"8710000US3612449","ZCTA5 12449, New York","3367"
"8710000US3612450","ZCTA5 12450, New York","183"
"8710000US3612451","ZCTA5 12451, New York","1674"
"8710000US3612452","ZCTA5 12452, New York","213"
"8710000US3612453","ZCTA5 12453, New York","366"
"8710000US3612454","ZCTA5 12454, New York","297"
"8710000US3612455","ZCTA5 12455, New York","1988"
"8710000US3612456","ZCTA5 12456, New York","639"
"8710000US3612457","ZCTA5 12457, New York","763"
"8710000US3612458","ZCTA5 12458, New York","3232"
"8710000US3612459","ZCTA5 12459, New York","161"
"8710000US3612460","ZCTA5 12460, New York","277"
"8710000US3612461","ZCTA5 12461, New York","1634"
"8710000US3612463","ZCTA5 12463, New York","1484"
"8710000US3612464","ZCTA5 12464, New York","1020"
"8710000US3612465","ZCTA5 12465, New York","266"
"8710000US3612466","ZCTA5 12466, New York","2471"
"8710000US3612468","ZCTA5 12468, New York","1036"
"8710000US3612469","ZCTA5 12469, New York","677"
"8710000US3612470","ZCTA5 12470, New York","536"
"8710000US3612471","ZCTA5 12471, New York","215"
"8710000US3612472","ZCTA5 12472, New York","1572"
"8710000US3612473","ZCTA5 12473, New York","861"
"8710000US3612474","ZCTA5 12474, New York","1162"
"8710000US3612475","ZCTA5 12475, New York","354"
"8710000US3612477","ZCTA5 12477, New York","18787"
"8710000US3612480","ZCTA5 12480, New York","634"
"8710000US3612481","ZCTA5 12481, New York","1356"
"8710000US3612482","ZCTA5 12482, New York","680"
"8710000US3612483","ZCTA5 12483, New York","259"
"8710000US3612484","ZCTA5 12484, New York","2733"
"8710000US3612485","ZCTA5 12485, New York","865"
"8710000US3612486","ZCTA5 12486, New York","1523"
"8710000US3612487","ZCTA5 12487, New York","3268"
"8710000US3612489","ZCTA5 12489, New York","1292"
"8710000US3612490","ZCTA5 12490, New York","110"
"8710000US3612491","ZCTA5 12491, New York","1675"
"8710000US3612492","ZCTA5 12492, New York","271"
"8710000US3612493","ZCTA5 12493, New York","495"
"8710000US3612494","ZCTA5 12494, New York","764"
"8710000US3612495","ZCTA5 12495, New York","265"
"8710000US3612496","ZCTA5 12496, New York","1634"
"8710000US3612498","ZCTA5 12498, New York","4851"
"8710000US3612501","ZCTA5 12501, New York","2457"
"8710000US3612502","ZCTA5 12502, New York","1164"
"8710000US3612503","ZCTA5 12503, New York","775"
"8710000US3612504","ZCTA5 12504, New York","1395"
"8710000US3612507","ZCTA5 12507, New York","167"
"8710000US3612508","ZCTA5 12508, New York","19880"
"8710000US3612512","ZCTA5 12512, New York","127"
"8710000US3612513","ZCTA5 12513, New York","651"
"8710000US3612514","ZCTA5 12514, New York","2938"
"8710000US3612515","ZCTA5 12515, New York","1549"
"8710000US3612516","ZCTA5 12516, New York","1833"
"8710000US3612517","ZCTA5 12517, New York","509"
"8710000US3612518","ZCTA5 12518, New York","5870"
"8710000US3612520","ZCTA5 12520, New York","3109"
"8710000US3612521","ZCTA5 12521, New York","1644"
"8710000US3612522","ZCTA5 12522, New York","5172"
"8710000US3612523","ZCTA5 12523, New York","1798"
"8710000US3612524","ZCTA5 12524, New York","15598"
"8710000US3612525","ZCTA5 12525, New York","3311"
"8710000US3612526","ZCTA5 12526, New York","3686"
"8710000US3612527","ZCTA5 12527, New York","147"
"8710000US3612528","ZCTA5 12528, New York","13344"
"8710000US3612529","ZCTA5 12529, New York","2859"
"8710000US3612530","ZCTA5 12530, New York","124"
"8710000US3612531","ZCTA5 12531, New York","3601"
"8710000US3612533","ZCTA5 12533, New York","25307"
"8710000US3612534","ZCTA5 12534, New York","17867"
"8710000US3612538","ZCTA5 12538, New York","14578"
"8710000US3612540","ZCTA5 12540, New York","7802"
"8710000US3612542","ZCTA5 12542, New York","5913"
"8710000US3612543","ZCTA5 12543, New York","3001"
"8710000US3612545","ZCTA5 12545, New York","4763"
"8710000US3612546","ZCTA5 12546, New York","3039"
"8710000US3612547","ZCTA5 12547, New York","2891"
"8710000US3612548","ZCTA5 12548, New York","1494"
"8710000US3612549","ZCTA5 12549, New York","10201"
"8710000US3612550","ZCTA5 12550, New York","54447"
"8710000US3612553","ZCTA5 12553, New York","24438"
"8710000US3612561","ZCTA5 12561, New York","18308"
"8710000US3612563","ZCTA5 12563, New York","8084"
"8710000US3612564","ZCTA5 12564, New York","7338"
"8710000US3612565","ZCTA5 12565, New York","1487"
"8710000US3612566","ZCTA5 12566, New York","10753"
"8710000US3612567","ZCTA5 12567, New York","2854"
"8710000US3612569","ZCTA5 12569, New York","9826"
"8710000US3612570","ZCTA5 12570, New York","7699"
"8710000US3612571","ZCTA5 12571, New York","9918"
"8710000US3612572","ZCTA5 12572, New York","9123"
"8710000US3612574","ZCTA5 12574, New York","329"
"8710000US3612575","ZCTA5 12575, New York","2258"
"8710000US3612577","ZCTA5 12577, New York","2029"
"8710000US3612578","ZCTA5 12578, New York","2411"
"8710000US3612580","ZCTA5 12580, New York","4402"
"8710000US3612581","ZCTA5 12581, New York","2246"
"8710000US3612582","ZCTA5 12582, New York","6191"
"8710000US3612583","ZCTA5 12583, New York","2451"
"8710000US3612585","ZCTA5 12585, New York","885"
"8710000US3612586","ZCTA5 12586, New York","12540"
"8710000US3612589","ZCTA5 12589, New York","17228"
"8710000US3612590","ZCTA5 12590, New York","35102"
"8710000US3612592","ZCTA5 12592, New York","1486"
"8710000US3612594","ZCTA5 12594, New York","4275"
"8710000US3612601","ZCTA5 12601, New York","43398"
"8710000US3612603","ZCTA5 12603, New York","42810"
"8710000US3612604","ZCTA5 12604, New York","586"
"8710000US3612701","ZCTA5 12701, New York","11324"
"8710000US3612719","ZCTA5 12719, New York","1207"
"8710000US3612720","ZCTA5 12720, New York","172"
"8710000US3612721","ZCTA5 12721, New York","6627"
"8710000US3612722","ZCTA5 12722, New York","158"
"8710000US3612723","ZCTA5 12723, New York","1826"
"8710000US3612724","ZCTA5 12724, New York","245"
"8710000US3612725","ZCTA5 12725, New York","277"
"8710000US3612726","ZCTA5 12726, New York","1162"
"8710000US3612729","ZCTA5 12729, New York","1874"
"8710000US3612732","ZCTA5 12732, New York","786"
"8710000US3612733","ZCTA5 12733, New York","1446"
"8710000US3612734","ZCTA5 12734, New York","867"
"8710000US3612736","ZCTA5 12736, New York","118"
"8710000US3612737","ZCTA5 12737, New York","1910"
"8710000US3612738","ZCTA5 12738, New York","320"
"8710000US3612740","ZCTA5 12740, New York","1886"
"8710000US3612741","ZCTA5 12741, New York","351"
"8710000US3612742","ZCTA5 12742, New York","181"
"8710000US3612743","ZCTA5 12743, New York","389"
"8710000US3612745","ZCTA5 12745, New York","178"
"8710000US3612746","ZCTA5 12746, New York","937"
"8710000US3612747","ZCTA5 12747, New York","1714"
"8710000US3612748","ZCTA5 12748, New York","2076"
"8710000US3612749","ZCTA5 12749, New York","300"
"8710000US3612750","ZCTA5 12750, New York","187"
"8710000US3612751","ZCTA5 12751, New York","1054"
"8710000US3612752","ZCTA5 12752, New York","242"
"8710000US3612754","ZCTA5 12754, New York","7221"
"8710000US3612758","ZCTA5 12758, New York","4042"
"8710000US3612759","ZCTA5 12759, New York","1649"
"8710000US3612760","ZCTA5 12760, New York","482"
"8710000US3612762","ZCTA5 12762, New York","512"
"8710000US3612763","ZCTA5 12763, New York","942"
"8710000US3612764","ZCTA5 12764, New York","1802"
"8710000US3612765","ZCTA5 12765, New York","885"
"8710000US3612766","ZCTA5 12766, New York","437"
"8710000US3612767","ZCTA5 12767, New York","126"
"8710000US3612768","ZCTA5 12768, New York","1131"
"8710000US3612769","ZCTA5 12769, New York","253"
"8710000US3612770","ZCTA5 12770, New York","296"
"8710000US3612771","ZCTA5 12771, New York","14511"
"8710000US3612775","ZCTA5 12775, New York","2297"
"8710000US3612776","ZCTA5 12776, New York","2180"
"8710000US3612777","ZCTA5 12777, New York","764"
"8710000US3612778","ZCTA5 12778, New York","633"
"8710000US3612779","ZCTA5 12779, New York","2460"
"8710000US3612780","ZCTA5 12780, New York","2312"
"8710000US3612781","ZCTA5 12781, New York","307"
"8710000US3612783","ZCTA5 12783, New York","1668"
"8710000US3612784","ZCTA5 12784, New York","94"
"8710000US3612785","ZCTA5 12785, New York","1024"
"8710000US3612786","ZCTA5 12786, New York","665"
"8710000US3612787","ZCTA5 12787, New York","452"
"8710000US3612788","ZCTA5 12788, New York","2908"
"8710000US3612789","ZCTA5 12789, New York","1838"
"8710000US3612790","ZCTA5 12790, New York","4518"
"8710000US3612791","ZCTA5 12791, New York","737"
"8710000US3612792","ZCTA5 12792, New York","335"
"8710000US3612801","ZCTA5 12801, New York","14707"
"8710000US3612803","ZCTA5 12803, New York","7567"
"8710000US3612804","ZCTA5 12804, New York","26540"
"8710000US3612808","ZCTA5 12808, New York","306"
"8710000US3612809","ZCTA5 12809, New York","3528"
"8710000US3612810","ZCTA5 12810, New York","627"
"8710000US3612811","ZCTA5 12811, New York","127"
"8710000US3612812","ZCTA5 12812, New York","150"
"8710000US3612814","ZCTA5 12814, New York","1574"
"8710000US3612815","ZCTA5 12815, New York","871"
"8710000US3612816","ZCTA5 12816, New York","4610"
"8710000US3612817","ZCTA5 12817, New York","2274"
"8710000US3612819","ZCTA5 12819, New York","403"
"8710000US3612821","ZCTA5 12821, New York","2750"
"8710000US3612822","ZCTA5 12822, New York","6200"
"8710000US3612823","ZCTA5 12823, New York","238"
"8710000US3612824","ZCTA5 12824, New York","894"
"8710000US3612827","ZCTA5 12827, New York","3877"
"8710000US3612828","ZCTA5 12828, New York","9448"
"8710000US3612831","ZCTA5 12831, New York","17416"
"8710000US3612832","ZCTA5 12832, New York","7106"
"8710000US3612833","ZCTA5 12833, New York","4401"
"8710000US3612834","ZCTA5 12834, New York","6594"
"8710000US3612835","ZCTA5 12835, New York","2603"
"8710000US3612836","ZCTA5 12836, New York","574"
"8710000US3612837","ZCTA5 12837, New York","857"
"8710000US3612838","ZCTA5 12838, New York","608"
"8710000US3612839","ZCTA5 12839, New York","13588"
"8710000US3612841","ZCTA5 12841, New York","77"
"8710000US3612842","ZCTA5 12842, New York","1166"
"8710000US3612843","ZCTA5 12843, New York","600"
"8710000US3612844","ZCTA5 12844, New York","199"
"8710000US3612845","ZCTA5 12845, New York","4842"
"8710000US3612846","ZCTA5 12846, New York","3298"
"8710000US3612847","ZCTA5 12847, New York","605"
"8710000US3612849","ZCTA5 12849, New York","385"
"8710000US3612850","ZCTA5 12850, New York","2835"
"8710000US3612851","ZCTA5 12851, New York","366"
"8710000US3612852","ZCTA5 12852, New York","436"
"8710000US3612853","ZCTA5 12853, New York","1770"
"8710000US3612855","ZCTA5 12855, New York","259"
"8710000US3612856","ZCTA5 12856, New York","187"
"8710000US3612857","ZCTA5 12857, New York","498"
"8710000US3612858","ZCTA5 12858, New York","59"
"8710000US3612859","ZCTA5 12859, New York","2220"
"8710000US3612860","ZCTA5 12860, New York","748"
"8710000US3612861","ZCTA5 12861, New York","609"
"8710000US3612862","ZCTA5 12862, New York","17"
"8710000US3612863","ZCTA5 12863, New York","533"
"8710000US3612864","ZCTA5 12864, New York","36"
"8710000US3612865","ZCTA5 12865, New York","3663"
"8710000US3612866","ZCTA5 12866, New York","36915"
"8710000US3612870","ZCTA5 12870, New York","1509"
"8710000US3612871","ZCTA5 12871, New York","4084"
"8710000US3612872","ZCTA5 12872, New York","31"
"8710000US3612873","ZCTA5 12873, New York","736"
"8710000US3612874","ZCTA5 12874, New York","142"
"8710000US3612878","ZCTA5 12878, New York","719"
"8710000US3612883","ZCTA5 12883, New York","5025"
"8710000US3612884","ZCTA5 12884, New York","486"
"8710000US3612885","ZCTA5 12885, New York","4602"
"8710000US3612886","ZCTA5 12886, New York","269"
"8710000US3612887","ZCTA5 12887, New York","4972"
"8710000US3612901","ZCTA5 12901, New York","33439"
"8710000US3612903","ZCTA5 12903, New York","1217"
"8710000US3612910","ZCTA5 12910, New York","2148"
"8710000US3612911","ZCTA5 12911, New York","36"
"8710000US3612912","ZCTA5 12912, New York","1998"
"8710000US3612913","ZCTA5 12913, New York","1157"
"8710000US3612914","ZCTA5 12914, New York","1044"
"8710000US3612916","ZCTA5 12916, New York","2135"
"8710000US3612917","ZCTA5 12917, New York","1403"
"8710000US3612918","ZCTA5 12918, New York","2381"
"8710000US3612919","ZCTA5 12919, New York","3037"
"8710000US3612920","ZCTA5 12920, New York","2842"
"8710000US3612921","ZCTA5 12921, New York","2410"
"8710000US3612922","ZCTA5 12922, New York","65"
"8710000US3612923","ZCTA5 12923, New York","632"
"8710000US3612924","ZCTA5 12924, New York","158"
"8710000US3612926","ZCTA5 12926, New York","2208"
"8710000US3612927","ZCTA5 12927, New York","224"
"8710000US3612928","ZCTA5 12928, New York","2028"
"8710000US3612929","ZCTA5 12929, New York","3938"
"8710000US3612930","ZCTA5 12930, New York","634"
"8710000US3612932","ZCTA5 12932, New York","1236"
"8710000US3612933","ZCTA5 12933, New York","17"
"8710000US3612934","ZCTA5 12934, New York","1074"
"8710000US3612935","ZCTA5 12935, New York","1748"
"8710000US3612936","ZCTA5 12936, New York","599"
"8710000US3612937","ZCTA5 12937, New York","1572"
"8710000US3612939","ZCTA5 12939, New York","205"
"8710000US3612941","ZCTA5 12941, New York","1428"
"8710000US3612942","ZCTA5 12942, New York","646"
"8710000US3612943","ZCTA5 12943, New York","459"
"8710000US3612944","ZCTA5 12944, New York","4080"
"8710000US3612945","ZCTA5 12945, New York","638"
"8710000US3612946","ZCTA5 12946, New York","5492"
"8710000US3612950","ZCTA5 12950, New York","929"
"8710000US3612952","ZCTA5 12952, New York","546"
"8710000US3612953","ZCTA5 12953, New York","15836"
"8710000US3612955","ZCTA5 12955, New York","381"
"8710000US3612956","ZCTA5 12956, New York","1259"
"8710000US3612957","ZCTA5 12957, New York","1726"
"8710000US3612958","ZCTA5 12958, New York","1929"
"8710000US3612959","ZCTA5 12959, New York","1369"
"8710000US3612960","ZCTA5 12960, New York","1148"
"8710000US3612961","ZCTA5 12961, New York","180"
"8710000US3612962","ZCTA5 12962, New York","5499"
"8710000US3612964","ZCTA5 12964, New York","161"
"8710000US3612965","ZCTA5 12965, New York","516"
"8710000US3612966","ZCTA5 12966, New York","2915"
"8710000US3612967","ZCTA5 12967, New York","1223"
"8710000US3612969","ZCTA5 12969, New York","423"
"8710000US3612970","ZCTA5 12970, New York","963"
"8710000US3612972","ZCTA5 12972, New York","6364"
"8710000US3612973","ZCTA5 12973, New York","187"
"8710000US3612974","ZCTA5 12974, New York","1599"
"8710000US3612975","ZCTA5 12975, New York","265"
"8710000US3612976","ZCTA5 12976, New York","260"
"8710000US3612977","ZCTA5 12977, New York","1753"
"8710000US3612978","ZCTA5 12978, New York","403"
"8710000US3612979","ZCTA5 12979, New York","2304"
"8710000US3612980","ZCTA5 12980, New York","1304"
"8710000US3612981","ZCTA5 12981, New York","2253"
"8710000US3612983","ZCTA5 12983, New York","7494"
"8710000US3612985","ZCTA5 12985, New York","1072"
"8710000US3612986","ZCTA5 12986, New York","6120"
"8710000US3612987","ZCTA5 12987, New York","201"
"8710000US3612989","ZCTA5 12989, New York","1010"
"8710000US3612992","ZCTA5 12992, New York","4778"
"8710000US3612993","ZCTA5 12993, New York","1623"
"8710000US3612996","ZCTA5 12996, New York","2086"
"8710000US3612997","ZCTA5 12997, New York","1239"
"8710000US3612998","ZCTA5 12998, New York","526"
"8710000US3613020","ZCTA5 13020, New York","150"
"8710000US3613021","ZCTA5 13021, New York","39506"
"8710000US3613024","ZCTA5 13024, New York","1733"
"8710000US3613026","ZCTA5 13026, New York","1914"
"8710000US3613027","ZCTA5 13027, New York","31637"
"8710000US3613028","ZCTA5 13028, New York","1350"
"8710000US3613029","ZCTA5 13029, New York","7109"
"8710000US3613030","ZCTA5 13030, New York","3892"
"8710000US3613031","ZCTA5 13031, New York","15551"
"8710000US3613032","ZCTA5 13032, New York","12790"
"8710000US3613033","ZCTA5 13033, New York","3556"
"8710000US3613034","ZCTA5 13034, New York","1989"
"8710000US3613035","ZCTA5 13035, New York","8617"
"8710000US3613036","ZCTA5 13036, New York","8680"
"8710000US3613037","ZCTA5 13037, New York","8897"
"8710000US3613039","ZCTA5 13039, New York","17537"
"8710000US3613040","ZCTA5 13040, New York","2758"
"8710000US3613041","ZCTA5 13041, New York","10705"
"8710000US3613042","ZCTA5 13042, New York","2356"
"8710000US3613044","ZCTA5 13044, New York","2512"
"8710000US3613045","ZCTA5 13045, New York","30112"
"8710000US3613051","ZCTA5 13051, New York","153"
"8710000US3613052","ZCTA5 13052, New York","1679"
"8710000US3613053","ZCTA5 13053, New York","5015"
"8710000US3613054","ZCTA5 13054, New York","1582"
"8710000US3613057","ZCTA5 13057, New York","14992"
"8710000US3613060","ZCTA5 13060, New York","2806"
"8710000US3613061","ZCTA5 13061, New York","1040"
"8710000US3613062","ZCTA5 13062, New York","173"
"8710000US3613063","ZCTA5 13063, New York","1898"
"8710000US3613064","ZCTA5 13064, New York","64"
"8710000US3613066","ZCTA5 13066, New York","12390"
"8710000US3613068","ZCTA5 13068, New York","5368"
"8710000US3613069","ZCTA5 13069, New York","24931"
"8710000US3613071","ZCTA5 13071, New York","1023"
"8710000US3613072","ZCTA5 13072, New York","1123"
"8710000US3613073","ZCTA5 13073, New York","6423"
"8710000US3613074","ZCTA5 13074, New York","4488"
"8710000US3613076","ZCTA5 13076, New York","2393"
"8710000US3613077","ZCTA5 13077, New York","6735"
"8710000US3613078","ZCTA5 13078, New York","9866"
"8710000US3613080","ZCTA5 13080, New York","3631"
"8710000US3613081","ZCTA5 13081, New York","1169"
"8710000US3613082","ZCTA5 13082, New York","4871"
"8710000US3613083","ZCTA5 13083, New York","1809"
"8710000US3613084","ZCTA5 13084, New York","4409"
"8710000US3613087","ZCTA5 13087, New York","168"
"8710000US3613088","ZCTA5 13088, New York","22156"
"8710000US3613090","ZCTA5 13090, New York","30124"
"8710000US3613092","ZCTA5 13092, New York","2606"
"8710000US3613101","ZCTA5 13101, New York","2508"
"8710000US3613102","ZCTA5 13102, New York","85"
"8710000US3613103","ZCTA5 13103, New York","326"
"8710000US3613104","ZCTA5 13104, New York","15567"
"8710000US3613108","ZCTA5 13108, New York","6175"
"8710000US3613110","ZCTA5 13110, New York","2338"
"8710000US3613111","ZCTA5 13111, New York","1700"
"8710000US3613112","ZCTA5 13112, New York","1973"
